country,year,government_health_expenditure,dpt_immunization,measles_immunization,infant_mortality_rate,malaria_prevalence,maternal_mortality_rate,nurses_midwives_density,physicians_density,tb_prevalence,under_5_mortality_rate,undernourished_population,infant_mortality_rate_risk_scaled,under_5_mortality_rate_risk_scaled,maternal_mortality_rate_risk_scaled,malaria_prevalence_risk_scaled,tb_prevalence_risk_scaled,undernourished_population_risk_scaled,health_risk_score,health_risk_level,government_health_expenditure_readiness_scaled,dpt_immunization_readiness_scaled,measles_immunization_readiness_scaled,nurses_midwives_density_readiness_scaled,physicians_density_readiness_scaled,readiness_score,readiness_level,priority_category,priority_rank
Philippines,2023,511.79,93.68,93.63,13.39,0.0,107.71,5.77,1.11,920.29,13.73,15.13,0.13989575929874437,0.12178010471204188,0.22819915254237286,0.0,0.21557507613024127,0.3791979949874687,18.07746812784782,Medium,0.3104768260131036,0.8736000000000002,0.9004687499999999,0.5894256638203298,0.488262910798122,63.24468301263111,High,Controlled Risk,7
Philippines,2024,521.6,94.03,93.89,13.09,0.0,107.15,5.77,1.11,941.05,13.22,15.19,0.1363420990286662,0.11643979057591623,0.2270127118644068,0.0,0.22043804169594752,0.38070175438596493,18.01557329251503,Medium,0.3164280514438243,0.8806,0.90453125,0.5894256638203298,0.488262910798122,63.58495752124552,High,Controlled Risk,7
Philippines,2025,529.93,94.33,94.11,12.84,0.0,106.68,5.77,1.11,958.71,12.79,15.23,0.1333807154702677,0.1119371727748691,0.2260169491525424,0.0,0.22457484188334506,0.3817042606516291,17.96023233221089,Medium,0.321481436544528,0.8866,0.90796875,0.5894256638203298,0.488262910798122,63.8747752232596,High,Controlled Risk,7
Singapore,2004,50.9,96.0,94.0,2.0,3.9,13.3,4.418,1.484,40.0,3.0,14.9,0.004975124378109451,0.00942408376963351,0.028177966101694915,0.004875,0.009369875849144999,0.3734335839598998,7.170927234308044,Low,0.030878427566124723,0.9199999999999999,0.90625,0.4312785121066791,0.6638497652582158,59.04513409862039,High,Stable / Resilient,9
Singapore,2005,50.9,96.0,96.0,2.1,3.9,13.3,4.486,1.501,37.2,2.9,14.9,0.006159677801468845,0.008376963350785336,0.028177966101694915,0.004875,0.00871398453970485,0.3734335839598998,7.162286262559229,Low,0.030878427566124723,0.9199999999999999,0.9375,0.4392326587905018,0.6718309859154928,59.98884144544239,High,Stable / Resilient,9
Singapore,2006,107.1,96.0,93.0,2.6,4.1,10.4,4.535,1.502,35.9,2.9,14.9,0.012082444918265812,0.008376963350785336,0.022033898305084745,0.005124999999999999,0.008409463574607636,0.3734335839598998,7.157689235144056,Low,0.06497209415190487,0.9199999999999999,0.890625,0.4449643233126682,0.6723004694835679,59.85723773896282,High,Stable / Resilient,9
Singapore,2007,174.8,96.0,95.0,2.1,3.4,7.6,4.719,1.56,35.0,2.9,14.9,0.006159677801468845,0.008376963350785336,0.016101694915254237,0.00425,0.008198641368001873,0.3734335839598998,6.942009356590168,Low,0.10604222276146566,0.9199999999999999,0.921875,0.4664873084571295,0.6995305164319248,62.27870095301039,High,Stable / Resilient,9
Singapore,2008,307.1,96.0,95.0,2.1,3.1,7.5,4.992,1.617,40.3,2.7,14.9,0.006159677801468845,0.006282722513089006,0.015889830508474576,0.0038750000000000004,0.009440149918013585,0.3734335839598998,6.918016078349097,Low,0.18630186847852462,0.9199999999999999,0.921875,0.4984208679377705,0.7262910798122064,65.05777632457004,High,Stable / Resilient,9
Singapore,2009,488.8,97.0,95.0,2.2,3.4,0.0,5.396,1.676,39.4,2.8,14.9,0.007344231224828239,0.007329842931937169,0.0,0.00425,0.009229327711407824,0.3734335839598998,6.693116430467884,Low,0.29652996845425866,0.94,0.921875,0.5456778570593052,0.7539906103286383,69.16146871684404,High,Stable / Resilient,9
Singapore,2010,355.7,97.0,95.0,2.0,3.7,2.6,5.777,1.736,39.9,2.9,14.9,0.004975124378109451,0.008376963350785336,0.005508474576271186,0.004625000000000001,0.009346451159522135,0.3734335839598998,6.771093290409798,Low,0.2157850036398932,0.94,0.921875,0.5902444730377823,0.7821596244131455,69.00128202181641,High,Stable / Resilient,9
Singapore,2011,360.2,96.0,95.0,2.0,2.9,8.0,5.194,1.747,41.0,2.9,14.9,0.004975124378109451,0.008376963350785336,0.01694915254237288,0.0036249999999999998,0.009604122745373624,0.3734335839598998,6.949399116275686,Low,0.21851492356224214,0.9199999999999999,0.921875,0.5220493624985378,0.7873239436619718,67.39526459445504,High,Stable / Resilient,9
Singapore,2012,484.1,96.0,95.0,1.8,2.7,2.0,5.55,1.82,41.5,2.7,14.9,0.0026060175313906628,0.006282722513089006,0.00423728813559322,0.0033750000000000004,0.009721246193487937,0.3734335839598998,6.660930972224344,Low,0.2936787187575831,0.9199999999999999,0.921875,0.5636916598432565,0.8215962441314553,70.4168324546459,High,Stable / Resilient,9
Singapore,2013,577.8,96.0,95.0,2.0,2.1,3.0,5.649,1.913,37.6,2.6,14.9,0.004975124378109451,0.005235602094240836,0.006355932203389831,0.002625,0.0088076832981963,0.3734335839598998,6.690548765563936,Low,0.3505217180296044,0.9199999999999999,0.921875,0.5752719616329396,0.8652582159624412,72.6585379124997,High,Stable / Resilient,9
Singapore,2014,905.3,96.0,94.0,1.8,1.1,2.0,5.649,1.913,36.9,2.6,14.9,0.0026060175313906628,0.005235602094240836,0.00423728813559322,0.0013750000000000001,0.008643710470836261,0.3734335839598998,6.592186703199346,Low,0.5491992234894443,0.9199999999999999,0.90625,0.5752719616329396,0.8652582159624412,76.31958802169649,High,Stable / Resilient,9
Singapore,2015,1036.98,95.8,93.8,1.76,0.5,1.38,5.67,1.97,35.96,2.51,14.9,0.0021321961620469065,0.004293193717277481,0.002923728813559322,0.000625,0.008423518388381354,0.3734335839598998,6.530520350686081,Low,0.6290827469060907,0.9159999999999999,0.903125,0.5777283892852966,0.8920187793427229,78.35909831068221,High,Stable / Resilient,9
Singapore,2016,1148.91,95.63,93.63,1.73,0.0,0.85,5.69,2.01,35.16,2.43,14.9,0.0017768301350390876,0.0034554973821989514,0.0018008474576271187,0.0,0.008236120871398453,0.3734335839598998,6.478381330102724,Low,0.6969849551079835,0.9125999999999999,0.9004687499999999,0.5800678441923033,0.9107981220657274,80.01839342732028,High,Stable / Resilient,9
Singapore,2017,1244.05,95.49,93.49,1.7,0.0,0.41,5.7,2.05,34.48,2.37,14.9,0.0014214641080312687,0.0028272251308900515,0.0008686440677966101,0.0,0.008076832981962987,0.3734335839598998,6.443795837476345,Low,0.7547015287551564,0.9097999999999999,0.8982812499999999,0.5812375716458066,0.9295774647887322,81.47195630379389,High,Stable / Resilient,9
Singapore,2018,1324.91,95.36,93.36,1.67,0.0,0.02,5.71,2.08,33.9,2.31,14.9,0.0010660980810234498,0.0021989528795811515,4.2372881355932206e-05,0.0,0.007940969782150387,0.3734335839598998,6.411366293066845,Low,0.8037551565154089,0.9072,0.89625,0.5824072990993099,0.9436619718309858,82.66548854891408,High,Stable / Resilient,9
Singapore,2019,1393.65,95.26,93.26,1.65,0.0,0.0,5.72,2.11,33.41,2.27,14.9,0.0008291873963515717,0.0017801047120418814,0.0,0.0,0.00782618880299836,0.3734335839598998,6.39781774785486,Low,0.845456199951468,0.9052000000000002,0.8946875000000001,0.5835770265528132,0.9577464788732393,83.73334410755042,High,Stable / Resilient,9
Singapore,2020,1452.08,95.17,93.17,1.63,0.0,0.0,5.73,2.13,33.0,2.23,14.9,0.0005922767116796936,0.0013612565445026148,0.0,0.0,0.007730147575544624,0.3734335839598998,6.385287746527111,Low,0.8809026935209899,0.9034,0.89328125,0.5847467540063166,0.9671361502347416,84.58933695524095,High,Stable / Resilient,9
Singapore,2021,1501.74,95.09,93.09,1.62,0.0,0.0,5.74,2.15,32.64,2.19,14.9,0.00047382136934375624,0.0009424083769633482,0.0,0.0,0.007645818692902319,0.3734335839598998,6.3749272066518206,Low,0.9110288764862896,0.9018000000000002,0.89203125,0.5859164814598199,0.976525821596244,85.34604859084706,High,Stable / Resilient,9
Singapore,2022,1543.96,95.03,93.03,1.61,0.0,0.0,5.75,2.17,32.34,2.16,14.9,0.0003553660270078189,0.0006282722513088999,0.0,0.0,0.007575544624033733,0.3734335839598998,6.366546114370837,Low,0.9366415918466391,0.9006000000000001,0.89109375,0.5870862089133232,0.9859154929577463,86.02674087435418,High,Stable / Resilient,9
Singapore,2023,1579.84,94.98,92.98,1.6,0.0,0.0,5.75,2.18,32.08,2.14,14.9,0.00023691068467187812,0.0004188481675392666,0.0,0.0,0.007514640431014289,0.3734335839598998,6.3600663873854195,Low,0.9584081533608346,0.8996000000000002,0.8903125000000001,0.5870862089133232,0.9906103286384975,86.52034381825311,High,Stable / Resilient,9
Singapore,2024,1610.34,94.93,92.93,1.59,0.0,0.0,5.76,2.19,31.87,2.12,14.9,0.00011845534233593732,0.0002094240837696333,0.0,0.0,0.0074654485828062785,0.3734335839598998,6.3537818661468615,Low,0.9769109439456442,0.8986000000000001,0.8895312500000001,0.5882559363668265,0.9953051643192488,86.9720658926344,High,Stable / Resilient,9
Singapore,2025,1636.26,94.89,92.89,1.58,0.0,0.0,5.76,2.2,31.68,2.1,14.9,0.0,0.0,0.0,0.0,0.007420941672522839,0.3734335839598998,6.347575427207043,Low,0.9926352826983741,0.8978000000000002,0.88890625,0.5882559363668265,1.0,87.35194938130402,High,Stable / Resilient,9
Thailand,2004,242.4,98.0,96.0,7.5,45.2,11.7,1.479,0.289,142.0,11.3,15.0,0.07012556266287609,0.09633507853403142,0.024788135593220337,0.0565,0.033263059264464746,0.3759398496240602,10.949194761310881,Medium,0.14705168648386313,0.96,0.9375,0.08749561352204939,0.10281690140845068,44.69728402828726,Low,Preventive Priority,3
Thailand,2005,276.0,98.0,96.0,7.6,45.2,11.7,1.5075,0.2875,51.9,10.8,13.4,0.07131011608623548,0.09109947643979059,0.024788135593220337,0.0565,0.012157413914265636,0.33583959899749377,9.86157901718343,Medium,0.16743508857073525,0.96,0.9375,0.09082933676453388,0.102112676056338,45.157542027832136,Low,Preventive Priority,3
